i,0,20210613,063903,42,1,1113,900,1239,1023,CAM0/20210613063903.jpg
i,0,20210613,063906,41,1,1111,901,1240,1025,CAM0/20210613063906.jpg
i,0,20210613,063915,32,1,1113,900,1241,1023,CAM0/20210613063915.jpg
i,0,20210613,063921,36,1,1110,901,1240,1024,CAM0/20210613063921.jpg
i,0,20210613,063927,38,1,1131,918,1228,1005,CAM0/20210613063927.jpg
i,0,20210613,063942,35,1,1111,902,1243,1021,CAM0/20210613063942.jpg
i,0,20210613,064257,33,1,1161,895,1277,1020,CAM0/20210613064257.jpg
i,0,20210613,064300,38,1,1160,896,1279,1021,CAM0/20210613064300.jpg
i,0,20210613,064303,39,1,1170,914,1268,1002,CAM0/20210613064303.jpg
i,0,20210613,064306,38,1,1170,913,1269,1003,CAM0/20210613064306.jpg
i,0,20210613,064309,40,1,1161,897,1278,1019,CAM0/20210613064309.jpg
i,0,20210613,064312,40,1,1171,914,1269,1003,CAM0/20210613064312.jpg
i,0,20210613,064315,42,1,1171,914,1269,1003,CAM0/20210613064315.jpg
i,0,20210613,064318,45,1,1172,913,1269,1002,CAM0/20210613064318.jpg
i,0,20210613,064321,40,1,1173,914,1269,1004,CAM0/20210613064321.jpg
i,0,20210613,064324,45,1,1171,914,1270,1003,CAM0/20210613064324.jpg
i,0,20210613,064327,48,1,1173,914,1270,1002,CAM0/20210613064327.jpg
i,0,20210613,064330,46,1,1172,914,1270,1004,CAM0/20210613064330.jpg
i,0,20210613,064333,48,1,1171,914,1269,1003,CAM0/20210613064333.jpg
i,0,20210613,064336,48,1,1172,914,1270,1005,CAM0/20210613064336.jpg
i,0,20210613,064339,48,1,1172,914,1269,1003,CAM0/20210613064339.jpg
i,0,20210613,064342,48,1,1174,914,1271,1003,CAM0/20210613064342.jpg
i,0,20210613,064345,51,1,1173,912,1269,1003,CAM0/20210613064345.jpg
i,0,20210613,064348,50,1,1174,915,1270,1004,CAM0/20210613064348.jpg
i,0,20210613,064351,46,1,1161,898,1280,1017,CAM0/20210613064351.jpg
i,0,20210613,064354,54,1,1173,913,1270,1003,CAM0/20210613064354.jpg
i,0,20210613,064357,49,1,1174,914,1270,1004,CAM0/20210613064357.jpg
i,0,20210613,064400,47,1,1174,914,1270,1004,CAM0/20210613064400.jpg
i,0,20210613,064403,53,1,1174,914,1270,1002,CAM0/20210613064403.jpg
i,0,20210613,064406,53,1,1174,911,1270,1003,CAM0/20210613064406.jpg
i,0,20210613,064409,54,1,1175,913,1271,1004,CAM0/20210613064409.jpg
i,0,20210613,064412,52,1,1175,912,1270,1003,CAM0/20210613064412.jpg
i,0,20210613,064415,50,1,1163,897,1280,1017,CAM0/20210613064415.jpg
i,0,20210613,064418,46,1,1176,911,1270,1003,CAM0/20210613064418.jpg
