i,0,20210112,082030,38,1,2001,1340,2078,1416,CAM0/20210112082030.jpg
i,0,20210112,082142,35,1,2002,1342,2081,1414,CAM0/20210112082142.jpg
i,0,20210112,082206,40,1,2004,1339,2078,1415,CAM0/20210112082206.jpg
i,0,20210112,082218,41,1,2001,1340,2075,1415,CAM0/20210112082218.jpg
i,0,20210112,082348,37,1,2002,1339,2074,1415,CAM0/20210112082348.jpg
i,0,20210112,082400,38,1,2003,1339,2075,1415,CAM0/20210112082400.jpg
i,0,20210112,093703,39,8,3536,1806,3839,2116,CAM0/20210112093703.jpg
i,0,20210112,093736,38,8,3533,1799,3839,2126,CAM0/20210112093736.jpg
i,0,20210112,093754,38,8,3543,1807,3835,2117,CAM0/20210112093754.jpg
i,0,20210112,093757,41,8,3535,1796,3839,2122,CAM0/20210112093757.jpg
i,0,20210112,093800,50,8,3526,1795,3839,2125,CAM0/20210112093800.jpg
i,0,20210112,093803,45,8,3528,1804,3839,2116,CAM0/20210112093803.jpg
i,0,20210112,093806,38,8,3524,1821,3839,2105,CAM0/20210112093806.jpg
i,0,20210112,093809,39,8,3537,1820,3833,2102,CAM0/20210112093809.jpg
i,0,20210112,093812,39,8,3534,1819,3839,2100,CAM0/20210112093812.jpg
i,0,20210112,093815,45,8,3527,1809,3839,2113,CAM0/20210112093815.jpg
i,0,20210112,093818,40,8,3537,1802,3839,2111,CAM0/20210112093818.jpg
i,0,20210112,093821,44,8,3529,1813,3839,2104,CAM0/20210112093821.jpg
i,0,20210112,093824,53,8,3525,1798,3839,2119,CAM0/20210112093824.jpg
i,0,20210112,093827,50,8,3518,1812,3839,2107,CAM0/20210112093827.jpg
i,0,20210112,093833,44,8,3511,1822,3839,2105,CAM0/20210112093833.jpg
i,0,20210112,093836,41,8,3519,1819,3839,2102,CAM0/20210112093836.jpg
i,0,20210112,093839,41,8,3521,1812,3839,2109,CAM0/20210112093839.jpg
i,0,20210112,093842,45,8,3516,1818,3839,2106,CAM0/20210112093842.jpg
i,0,20210112,094242,38,8,3500,1792,3828,2094,CAM0/20210112094242.jpg
i,0,20210112,113739,31,5,1386,1989,1486,2135,CAM0/20210112113739.jpg
i,0,20210112,161333,70,1,2557,1442,2646,1511,CAM0/20210112161333.jpg
